"FON_FONDSID";"DATUM";"KOERS";"KOERS";"KOERS";"KOERS";"OMZET"
"3831";"2017-12-11";"24428.00000";"24435.00000";"24321.00000";"24426.00000";"0"
"3831";"2017-12-12";"24525.00000";"24556.00000";"24398.00000";"24530.00000";"0"
"3831";"2017-12-13";"24650.00000";"24668.00000";"24502.00000";"24630.00000";"0"
"3831";"2017-12-14";"24537.00000";"24703.00000";"24532.00000";"24536.00000";"0"
"3831";"2017-12-15";"24588.00000";"24708.00000";"24581.00000";"24688.00000";"0"
"3831";"2017-12-18";"24825.00000";"24896.00000";"24770.00000";"24825.00000";"0"
"3831";"2017-12-19";"24772.00000";"24893.00000";"24730.00000";"24776.00000";"0"
"3831";"2017-12-20";"24736.00000";"24880.00000";"24706.00000";"24746.00000";"0"
"3831";"2017-12-21";"24793.00000";"24860.00000";"24714.00000";"24800.00000";"0"
"3831";"2017-12-22";"24813.00000";"24814.00000";"24729.00000";"24767.00000";"0"
"3831";"2017-12-26";"24792.00000";"24798.00000";"24707.00000";"24792.00000";"0"
"3831";"2017-12-27";"24791.00000";"24817.00000";"24762.00000";"24801.00000";"0"
"3831";"2017-12-28";"24808.00000";"24840.00000";"24784.00000";"24811.00000";"0"
"3831";"2017-12-29";"24832.00000";"24886.00000";"24667.00000";"24679.00000";"0"
"3831";"2018-01-02";"24796.00000";"24857.00000";"24716.00000";"24789.00000";"0"
"3831";"2018-01-03";"24884.00000";"24908.00000";"24801.00000";"24879.00000";"0"
"3831";"2018-01-04";"25067.00000";"25082.00000";"24925.00000";"25066.00000";"0"
"3831";"2018-01-05";"25087.00000";"25282.00000";"25079.00000";"25278.00000";"0"
"3831";"2018-01-08";"25246.00000";"25347.00000";"25210.00000";"25260.00000";"0"
"3831";"2018-01-09";"25354.00000";"25415.00000";"25254.00000";"25361.00000";"0"
"3831";"2018-01-10";"25351.00000";"25381.00000";"25222.00000";"25353.00000";"0"
"3831";"2018-01-11";"25539.00000";"25561.00000";"25354.00000";"25550.00000";"0"
"3831";"2018-01-12";"25559.00000";"25813.00000";"25554.00000";"25797.00000";"0"
"3831";"2018-01-15";"25907.00000";"25987.00000";"25868.00000";"25942.00000";"0"
"3831";"2018-01-16";"25828.00000";"26061.00000";"25682.00000";"25833.00000";"0"
"3831";"2018-01-17";"26084.00000";"26120.00000";"25852.00000";"26091.00000";"0"
"3831";"2018-01-18";"25944.00000";"26139.00000";"25912.00000";"25938.00000";"0"
"3831";"2018-01-19";"25941.00000";"26086.00000";"25914.00000";"26057.00000";"0"
"3831";"2018-01-22";"26201.00000";"26225.00000";"25965.00000";"26198.00000";"0"
"3831";"2018-01-23";"26185.00000";"26315.00000";"26135.00000";"26195.00000";"0"
"3831";"2018-01-24";"26265.00000";"26387.00000";"26087.00000";"26265.00000";"0"
"3831";"2018-01-25";"26381.00000";"26437.00000";"26226.00000";"26391.00000";"0"
"3831";"2018-01-26";"26401.00000";"26608.00000";"26387.00000";"26589.00000";"0"
"3831";"2018-01-29";"26417.00000";"26642.00000";"26416.00000";"26429.00000";"0"
"3831";"2018-01-30";"26045.00000";"26314.00000";"26005.00000";"26045.00000";"0"
"3831";"2018-01-31";"26162.00000";"26310.00000";"26026.00000";"26160.00000";"0"
"3831";"2018-02-01";"26172.00000";"26280.00000";"25922.00000";"26143.00000";"0"
"3831";"2018-02-02";"26088.00000";"26143.00000";"25410.00000";"25443.00000";"0"
"3831";"2018-02-05";"24087.00000";"25477.00000";"23691.00000";"24041.00000";"0"
"3831";"2018-02-06";"24742.00000";"24890.00000";"23388.00000";"24731.00000";"0"
"3831";"2018-02-07";"24716.00000";"25239.00000";"24503.00000";"24757.00000";"0"
"3831";"2018-02-08";"23969.00000";"24928.00000";"23800.00000";"24012.00000";"0"
"3831";"2018-02-09";"24085.00000";"24350.00000";"23325.00000";"24187.00000";"0"
"3831";"2018-02-12";"24573.00000";"24734.00000";"24224.00000";"24561.00000";"0"
"3831";"2018-02-13";"24629.00000";"24674.00000";"24371.00000";"24641.00000";"0"
"3831";"2018-02-14";"24859.00000";"24897.00000";"24280.00000";"24855.00000";"0"
"3831";"2018-02-15";"25230.00000";"25250.00000";"24792.00000";"25225.00000";"0"
"3831";"2018-02-16";"25253.00000";"25424.00000";"25113.00000";"25237.00000";"0"
"3831";"2018-02-19";"25332.00000";"25333.00000";"25054.00000";"25213.00000";"0"
"3831";"2018-02-20";"24951.00000";"25195.00000";"24866.00000";"24956.00000";"0"
"3831";"2018-02-21";"24783.00000";"25257.00000";"24724.00000";"24778.00000";"0"
"3831";"2018-02-22";"25019.00000";"25137.00000";"24624.00000";"25031.00000";"0"
"3831";"2018-02-23";"25101.00000";"25325.00000";"25004.00000";"25303.00000";"0"
"3831";"2018-02-26";"25758.00000";"25774.00000";"25392.00000";"25759.00000";"0"
"3831";"2018-02-27";"25411.00000";"25789.00000";"25388.00000";"25427.00000";"0"
"3831";"2018-02-28";"25090.00000";"25577.00000";"25018.00000";"25090.00000";"0"
"3831";"2018-03-01";"24616.00000";"25185.00000";"24431.00000";"24638.00000";"0"
"3831";"2018-03-02";"24540.00000";"24625.00000";"24204.00000";"24539.00000";"0"
"3831";"2018-03-05";"24885.00000";"24955.00000";"24311.00000";"24881.00000";"0"
"3831";"2018-03-06";"24659.00000";"25047.00000";"24695.00000";"24851.00000";"0"
"3831";"2018-03-07";"24784.00000";"24845.00000";"24421.00000";"24790.00000";"0"
"3831";"2018-03-08";"24879.00000";"24956.00000";"24704.00000";"24886.00000";"0"
"3831";"2018-03-09";"24902.00000";"25346.00000";"24841.00000";"25344.00000";"0"
"3831";"2018-03-12";"25196.00000";"25510.00000";"25151.00000";"25208.00000";"0"
"3831";"2018-03-13";"24985.00000";"25378.00000";"24945.00000";"25011.00000";"0"
"3831";"2018-03-14";"24805.00000";"25153.00000";"24670.00000";"24784.00000";"0"
"3831";"2018-03-15";"24944.00000";"25075.00000";"24771.00000";"24959.00000";"0"
"3831";"2018-03-16";"24880.00000";"25050.00000";"24863.00000";"24969.00000";"0"
"3831";"2018-03-19";"24671.00000";"24927.00000";"24461.00000";"24674.00000";"0"
"3831";"2018-03-20";"24769.00000";"24813.00000";"24608.00000";"24775.00000";"0"
"3831";"2018-03-21";"24732.00000";"24998.00000";"24660.00000";"24727.00000";"0"
"3831";"2018-03-22";"23999.00000";"24774.00000";"23932.00000";"24001.00000";"0"
"3831";"2018-03-23";"23806.00000";"24103.00000";"23496.00000";"23586.00000";"0"
"3831";"2018-03-26";"24201.00000";"24223.00000";"23715.00000";"24202.00000";"0"
"3831";"2018-03-27";"23854.00000";"24435.00000";"23691.00000";"23847.00000";"0"
"3831";"2018-03-28";"23889.00000";"24075.00000";"23707.00000";"23870.00000";"0"
"3831";"2018-03-29";"23827.00000";"24288.00000";"23812.00000";"24095.00000";"0"
"3831";"2018-04-02";"23609.00000";"24102.00000";"23306.00000";"23620.00000";"0"
"3831";"2018-04-03";"23981.00000";"24010.00000";"23545.00000";"23981.00000";"0"
"3831";"2018-04-04";"24250.00000";"24282.00000";"23361.00000";"24243.00000";"0"
"3831";"2018-04-05";"24483.00000";"24596.00000";"24271.00000";"24480.00000";"0"
"3831";"2018-04-06";"24186.00000";"24409.00000";"23700.00000";"23920.00000";"0"
"3831";"2018-04-09";"24004.00000";"24346.00000";"23911.00000";"23996.00000";"0"
"3831";"2018-04-10";"24360.00000";"24482.00000";"24201.00000";"24354.00000";"0"
"3831";"2018-04-11";"24176.00000";"24335.00000";"24062.00000";"24173.00000";"0"
"3831";"2018-04-12";"24453.00000";"24561.00000";"24141.00000";"24470.00000";"0"
"3831";"2018-04-13";"24406.00000";"24627.00000";"24206.00000";"24349.00000";"0"
"3831";"2018-04-16";"24560.00000";"24644.00000";"24381.00000";"24555.00000";"0"
"3831";"2018-04-17";"24699.00000";"24827.00000";"24638.00000";"24703.00000";"0"
"3831";"2018-04-18";"24742.00000";"24809.00000";"24681.00000";"24740.00000";"0"
"3831";"2018-04-19";"24633.00000";"24775.00000";"24514.00000";"24631.00000";"0"
"3831";"2018-04-20";"24649.00000";"24661.00000";"24338.00000";"24436.00000";"0"
"3831";"2018-04-23";"24431.00000";"24521.00000";"24290.00000";"24426.00000";"0"
"3831";"2018-04-24";"23998.00000";"24600.00000";"23786.00000";"23998.00000";"0"
"3831";"2018-04-25";"24116.00000";"24108.00000";"23782.00000";"24093.00000";"0"
"3831";"2018-04-26";"24311.00000";"24363.00000";"24013.00000";"24297.00000";"0"
"3831";"2018-04-27";"24263.00000";"24316.00000";"24147.00000";"24279.00000";"0"
"3831";"2018-04-30";"24106.00000";"24458.00000";"24099.00000";"24110.00000";"0"
"3831";"2018-05-01";"24092.00000";"24188.00000";"23753.00000";"24095.00000";"0"
"3831";"2018-05-02";"23820.00000";"24136.00000";"23797.00000";"23810.00000";"0"
"3831";"2018-05-03";"23904.00000";"23940.00000";"23467.00000";"23904.00000";"0"
"3831";"2018-05-04";"23938.00000";"24280.00000";"23721.00000";"24233.00000";"0"
"3831";"2018-05-07";"24284.00000";"24425.00000";"24204.00000";"24291.00000";"0"
"3831";"2018-05-08";"24293.00000";"24355.00000";"24135.00000";"24296.00000";"0"
"3831";"2018-05-09";"24509.00000";"24542.00000";"24275.00000";"24503.00000";"0"
"3831";"2018-05-10";"24677.00000";"24766.00000";"24481.00000";"24676.00000";"0"
"3831";"2018-05-11";"24737.00000";"24847.00000";"24686.00000";"24810.00000";"0"
"3831";"2018-05-14";"24868.00000";"24971.00000";"24834.00000";"24867.00000";"0"
"3831";"2018-05-15";"24676.00000";"24862.00000";"24603.00000";"24663.00000";"0"
"3831";"2018-05-16";"24741.00000";"24778.00000";"24621.00000";"24736.00000";"0"
"3831";"2018-05-17";"24704.00000";"24836.00000";"24631.00000";"24705.00000";"0"
"3831";"2018-05-18";"24756.00000";"24803.00000";"24655.00000";"24712.00000";"0"
"3831";"2018-05-21";"24997.00000";"25080.00000";"24914.00000";"25010.00000";"0"
"3831";"2018-05-22";"24836.00000";"25066.00000";"24805.00000";"24833.00000";"0"
"3831";"2018-05-23";"24849.00000";"24879.00000";"24627.00000";"24852.00000";"0"
"3831";"2018-05-24";"24804.00000";"24867.00000";"24584.00000";"24800.00000";"0"
"3831";"2018-05-25";"24869.00000";"24884.00000";"24674.00000";"24750.00000";"0"
"3831";"2018-05-28";"24820.00000";"24837.00000";"24705.00000";"24772.00000";"0"
"3831";"2018-05-29";"24398.00000";"24746.00000";"24227.00000";"24396.00000";"0"
"3831";"2018-05-30";"24636.00000";"24715.00000";"24361.00000";"24656.00000";"0"
"3831";"2018-05-31";"24440.00000";"24705.00000";"24342.00000";"24435.00000";"0"
"3831";"2018-06-01";"24441.00000";"24679.00000";"24421.00000";"24647.00000";"0"
"3831";"2018-06-04";"24808.00000";"24863.00000";"24673.00000";"24810.00000";"0"
"3831";"2018-06-05";"24828.00000";"24860.00000";"24709.00000";"24826.00000";"0"
"3831";"2018-06-06";"25148.00000";"25161.00000";"24859.00000";"25153.00000";"0"
"3831";"2018-06-07";"25257.00000";"25327.00000";"25163.00000";"25276.00000";"0"
"3831";"2018-06-08";"25243.00000";"25329.00000";"25076.00000";"25326.00000";"0"
"3831";"2018-06-11";"25317.00000";"25400.00000";"25282.00000";"25325.00000";"0"
"3831";"2018-06-12";"25326.00000";"25385.00000";"25239.00000";"25333.00000";"0"
"3831";"2018-06-13";"25207.00000";"25357.00000";"25181.00000";"25197.00000";"0"
"3831";"2018-06-14";"25218.00000";"25353.00000";"25149.00000";"25218.00000";"0"
"3831";"2018-06-15";"25185.00000";"25203.00000";"24908.00000";"25092.00000";"0"
"3831";"2018-06-18";"25001.00000";"25020.00000";"24839.00000";"25008.00000";"0"
"3831";"2018-06-19";"24715.00000";"24804.00000";"24569.00000";"24728.00000";"0"
"3831";"2018-06-20";"24673.00000";"24858.00000";"24632.00000";"24670.00000";"0"
"3831";"2018-06-21";"24457.00000";"24756.00000";"24403.00000";"24464.00000";"0"
"3831";"2018-06-22";"24522.00000";"24664.00000";"24509.00000";"24581.00000";"0"
"3831";"2018-06-25";"24283.00000";"24499.00000";"24077.00000";"24284.00000";"0"
"3831";"2018-06-26";"24279.00000";"24375.00000";"24216.00000";"24265.00000";"0"
"3831";"2018-06-27";"24144.00000";"24564.00000";"24079.00000";"24136.00000";"0"
"3831";"2018-06-28";"24247.00000";"24295.00000";"23978.00000";"24248.00000";"0"
"3831";"2018-06-29";"24346.00000";"24496.00000";"24256.00000";"24269.00000";"0"
"3831";"2018-07-02";"24298.00000";"24298.00000";"24026.00000";"24282.00000";"0"
"3831";"2018-07-03";"24160.00000";"24445.00000";"24128.00000";"24161.00000";"0"
"3831";"2018-07-04";"24204.00000";"24252.00000";"24161.00000";"24186.00000";"0"
"3831";"2018-07-05";"24319.00000";"24364.00000";"24121.00000";"24337.00000";"0"
"3831";"2018-07-06";"24361.00000";"24507.00000";"24241.00000";"24463.00000";"0"
"3831";"2018-07-09";"24780.00000";"24791.00000";"24542.00000";"24784.00000";"0"
"3831";"2018-07-10";"24752.00000";"24937.00000";"24745.00000";"24797.00000";"0"
"3831";"2018-07-11";"24710.00000";"24805.00000";"24647.00000";"24708.00000";"0"
"3831";"2018-07-12";"24903.00000";"24927.00000";"24740.00000";"24901.00000";"0"
"3831";"2018-07-13";"24991.00000";"25028.00000";"24869.00000";"25019.00000";"0"
"3831";"2018-07-16";"25056.00000";"25082.00000";"24962.00000";"25056.00000";"0"
"3831";"2018-07-17";"25118.00000";"25141.00000";"24971.00000";"25118.00000";"0"
"3831";"2018-07-18";"25164.00000";"25197.00000";"25081.00000";"25164.00000";"0"
"3831";"2018-07-19";"25057.00000";"25176.00000";"25034.00000";"25051.00000";"0"
"3831";"2018-07-20";"24975.00000";"25110.00000";"24915.00000";"25063.00000";"0"
"3831";"2018-07-23";"25027.00000";"25063.00000";"24964.00000";"25027.00000";"0"
"3831";"2018-07-24";"25216.00000";"25268.00000";"25039.00000";"25188.00000";"0"
"3831";"2018-07-25";"25437.00000";"25451.00000";"25088.00000";"25450.00000";"0"
"3831";"2018-07-26";"25505.00000";"25568.00000";"25393.00000";"25503.00000";"0"
"3831";"2018-07-27";"25544.00000";"25572.00000";"25348.00000";"25426.00000";"0"
"3831";"2018-07-30";"25304.00000";"25475.00000";"25264.00000";"25304.00000";"0"
"3831";"2018-07-31";"25472.00000";"25486.00000";"25272.00000";"25469.00000";"0"
"3831";"2018-08-01";"25313.00000";"25458.00000";"25247.00000";"25319.00000";"0"
"3831";"2018-08-02";"25327.00000";"25332.00000";"25087.00000";"25323.00000";"0"
"3831";"2018-08-03";"25296.00000";"25437.00000";"25260.00000";"25423.00000";"0"
"3831";"2018-08-06";"25473.00000";"25508.00000";"25346.00000";"25469.00000";"0"
"3831";"2018-08-07";"25620.00000";"25661.00000";"25496.00000";"25621.00000";"0"
"3831";"2018-08-08";"25505.00000";"25624.00000";"25501.00000";"25501.00000";"0"
"3831";"2018-08-09";"25478.00000";"25603.00000";"25459.00000";"25471.00000";"0"
"3831";"2018-08-10";"25459.00000";"25461.00000";"25215.00000";"25351.00000";"0"
"3831";"2018-08-13";"25224.00000";"25371.00000";"25141.00000";"25224.00000";"0"
"3831";"2018-08-14";"25318.00000";"25334.00000";"25192.00000";"25316.00000";"0"
"3831";"2018-08-15";"25209.00000";"25287.00000";"24955.00000";"25203.00000";"0"
"3831";"2018-08-16";"25578.00000";"25608.00000";"25243.00000";"25593.00000";"0"
"3831";"2018-08-17";"25616.00000";"25731.00000";"25506.00000";"25702.00000";"0"
"3831";"2018-08-20";"25754.00000";"25791.00000";"25676.00000";"25751.00000";"0"
"3831";"2018-08-21";"25733.00000";"25885.00000";"25721.00000";"25748.00000";"0"
"3831";"2018-08-22";"25731.00000";"25836.00000";"25712.00000";"25731.00000";"0"
"3831";"2018-08-23";"25682.00000";"25767.00000";"25607.00000";"25674.00000";"0"
"3831";"2018-08-24";"25706.00000";"25828.00000";"25693.00000";"25807.00000";"0"
"3831";"2018-08-27";"26079.00000";"26089.00000";"25853.00000";"26088.00000";"0"
"3831";"2018-08-28";"26092.00000";"26156.00000";"26044.00000";"26083.00000";"0"
"3831";"2018-08-29";"26155.00000";"26185.00000";"26050.00000";"26152.00000";"0"
"3831";"2018-08-30";"25974.00000";"26115.00000";"25946.00000";"25982.00000";"0"
"3831";"2018-08-31";"26007.00000";"26049.00000";"25896.00000";"26038.00000";"0"
"3831";"2018-09-03";"25967.00000";"26080.00000";"25960.00000";"26028.00000";"0"
"3831";"2018-09-04";"26000.00000";"26069.00000";"25817.00000";"25984.00000";"0"
"3831";"2018-09-05";"25990.00000";"26026.00000";"25841.00000";"25991.00000";"0"
"3831";"2018-09-06";"26003.00000";"26100.00000";"25894.00000";"26018.00000";"0"
"3831";"2018-09-07";"25984.00000";"26038.00000";"25833.00000";"25945.00000";"0"
"3831";"2018-09-10";"25897.00000";"26061.00000";"25874.00000";"25897.00000";"0"
"3831";"2018-09-11";"26008.00000";"26038.00000";"25764.00000";"26009.00000";"0"
"3831";"2018-09-12";"26004.00000";"26164.00000";"25940.00000";"26004.00000";"0"
"3831";"2018-09-13";"26161.00000";"26203.00000";"25980.00000";"26164.00000";"0"
"3831";"2018-09-14";"26170.00000";"26237.00000";"26078.00000";"26157.00000";"0"
"3831";"2018-09-17";"26068.00000";"26195.00000";"26042.00000";"26080.00000";"0"
"3831";"2018-09-18";"26290.00000";"26331.00000";"26035.00000";"26293.00000";"0"
"3831";"2018-09-19";"26486.00000";"26477.00000";"26237.00000";"26446.00000";"0"
"3831";"2018-09-20";"26714.00000";"26745.00000";"26457.00000";"26740.00000";"0"
"3831";"2018-09-21";"26766.00000";"26820.00000";"26712.00000";"26746.00000";"0"
"3831";"2018-09-24";"26621.00000";"26739.00000";"26577.00000";"26622.00000";"0"
"3831";"2018-09-25";"26524.00000";"26704.00000";"26501.00000";"26524.00000";"0"
"3831";"2018-09-26";"26417.00000";"26627.00000";"26369.00000";"26418.00000";"0"
"3831";"2018-09-27";"26498.00000";"26576.00000";"26357.00000";"26496.00000";"0"
"3831";"2018-09-28";"26506.00000";"26534.00000";"26347.00000";"26503.00000";"0"
"3831";"2018-10-01";"26685.00000";"26754.00000";"26609.00000";"26679.00000";"0"
"3831";"2018-10-02";"26813.00000";"26837.00000";"26552.00000";"26819.00000";"0"
"3831";"2018-10-03";"26832.00000";"26966.00000";"26801.00000";"26825.00000";"0"
"3831";"2018-10-04";"26671.00000";"26808.00000";"26483.00000";"26687.00000";"0"
"3831";"2018-10-05";"26685.00000";"26733.00000";"26311.00000";"26500.00000";"0"
"3831";"2018-10-08";"26531.00000";"26549.00000";"26226.00000";"26531.00000";"0"
"3831";"2018-10-09";"26472.00000";"26556.00000";"26337.00000";"26473.00000";"0"
"3831";"2018-10-10";"25456.00000";"26498.00000";"25431.00000";"25437.00000";"0"
"3831";"2018-10-11";"25209.00000";"25680.00000";"24893.00000";"25206.00000";"0"
"3831";"2018-10-12";"25446.00000";"25545.00000";"24990.00000";"25348.00000";"0"
"3831";"2018-10-15";"25166.00000";"25471.00000";"25111.00000";"25182.00000";"0"
"3831";"2018-10-16";"25725.00000";"25805.00000";"25242.00000";"25768.00000";"0"
"3831";"2018-10-17";"25704.00000";"25845.00000";"25461.00000";"25745.00000";"0"
"3831";"2018-10-18";"25383.00000";"25718.00000";"25217.00000";"25398.00000";"0"
"3831";"2018-10-19";"25426.00000";"25596.00000";"25338.00000";"25435.00000";"0"
"3831";"2018-10-22";"25297.00000";"25566.00000";"25220.00000";"25308.00000";"0"
"3831";"2018-10-23";"25240.00000";"25289.00000";"24750.00000";"25246.00000";"0"
"3831";"2018-10-24";"24724.00000";"25338.00000";"24511.00000";"24722.00000";"0"
"3831";"2018-10-25";"24804.00000";"25079.00000";"24608.00000";"24831.00000";"0"
"3831";"2018-10-26";"24698.00000";"24885.00000";"24415.00000";"24697.00000";"0"
"3831";"2018-10-29";"24368.00000";"25007.00000";"24086.00000";"24392.00000";"0"
"3831";"2018-10-30";"24882.00000";"24900.00000";"24330.00000";"24891.00000";"0"
"3831";"2018-10-31";"25047.00000";"25303.00000";"24903.00000";"25054.00000";"0"
"3831";"2018-11-01";"25208.00000";"25362.00000";"25060.00000";"25293.00000";"0"
"3831";"2018-11-02";"25435.00000";"25684.00000";"25035.00000";"25229.00000";"0"
"3831";"2018-11-05";"25442.00000";"25465.00000";"25134.00000";"25441.00000";"0"
"3831";"2018-11-06";"25621.00000";"25660.00000";"25365.00000";"25637.00000";"0"
"3831";"2018-11-07";"26182.00000";"26198.00000";"25619.00000";"26182.00000";"0"
"3831";"2018-11-08";"26183.00000";"26268.00000";"26069.00000";"26184.00000";"0"
"3831";"2018-11-09";"26192.00000";"26197.00000";"25874.00000";"25969.00000";"0"
"3831";"2018-11-12";"25405.00000";"26073.00000";"25334.00000";"25398.00000";"0"
"3831";"2018-11-13";"25368.00000";"25566.00000";"25181.00000";"25341.00000";"0"
"3831";"2018-11-14";"25073.00000";"25489.00000";"24922.00000";"25079.00000";"0"
"3831";"2018-11-15";"25311.00000";"25349.00000";"24782.00000";"25334.00000";"0"
"3831";"2018-11-16";"25263.00000";"25505.00000";"25096.00000";"25448.00000";"0"
"3831";"2018-11-19";"25026.00000";"25492.00000";"24890.00000";"25042.00000";"0"
"3831";"2018-11-20";"24434.00000";"24980.00000";"24355.00000";"24418.00000";"0"
"3831";"2018-11-21";"24478.00000";"24659.00000";"24444.00000";"24470.00000";"0"
"3831";"2018-11-22";"24499.00000";"24532.00000";"24288.00000";"24391.00000";"0"
